loan_amnt,term,int_rate,emp_length,home_ownership,annual_inc,loan_status,purpose,dti
32000, 60 months,11.8,7 years,MORTGAGE,118000.0,Current,credit_card,29.68
9600, 36 months,8.19,< 1 year,MORTGAGE,120000.0,Current,debt_consolidation,3.07
26500, 60 months,18.94,2 years,MORTGAGE,90000.0,Current,debt_consolidation,14.28
2500, 36 months,20.89,4 years,RENT,45000.0,Current,vacation,12.21
13000, 60 months,11.8,6 years,RENT,48000.0,Current,debt_consolidation,23.68
17000, 36 months,18.94,1 year,RENT,47000.0,Current,debt_consolidation,35.7
33350, 36 months,12.98,,MORTGAGE,202000.0,Current,debt_consolidation,6.95
15000, 60 months,16.14,8 years,RENT,40000.0,Current,debt_consolidation,15.27
15000, 36 months,6.46,< 1 year,MORTGAGE,89000.0,Current,credit_card,7.52
5000, 36 months,11.8,10+ years,MORTGAGE,36000.0,Current,debt_consolidation,41.47
8000, 36 months,11.31,2 years,RENT,165000.0,Current,credit_card,8.04
20000, 36 months,17.97,10+ years,MORTGAGE,78000.0,Current,debt_consolidation,17.83
10000, 36 months,20.89,10+ years,OWN,132300.0,Current,debt_consolidation,23.6
5000, 36 months,7.56,5 years,MORTGAGE,70000.0,Current,debt_consolidation,11.26
20000, 36 months,18.94,< 1 year,MORTGAGE,200000.0,Current,debt_consolidation,0.67
35000, 36 months,10.72,1 year,RENT,107263.0,Current,debt_consolidation,27.84
12000, 36 months,8.19,10+ years,RENT,90000.0,Current,debt_consolidation,14.84
20000, 36 months,11.31,2 years,MORTGAGE,80000.0,Current,credit_card,24.31
20000, 36 months,19.92,10+ years,RENT,67000.0,Current,debt_consolidation,21.62
10000, 60 months,25.34,< 1 year,RENT,80000.0,Current,medical,8.82
11000, 36 months,12.98,10+ years,RENT,94796.0,Current,debt_consolidation,23.83
5000, 36 months,7.56,1 year,RENT,50000.0,Current,credit_card,17.79
35000, 60 months,12.98,9 years,MORTGAGE,145000.0,Current,debt_consolidation,15.75
32000, 60 months,14.47,8 years,RENT,84000.0,Current,credit_card,25.2
16000, 36 months,8.19,10+ years,MORTGAGE,42000.0,Current,credit_card,23.83
30000, 36 months,11.31,,MORTGAGE,76000.0,Current,debt_consolidation,14.76
15000, 36 months,10.33,10+ years,MORTGAGE,80000.0,Current,debt_consolidation,19.64
20000, 36 months,7.56,,MORTGAGE,52000.0,Current,credit_card,11.12
40000, 60 months,8.19,7 years,MORTGAGE,5000.0,Current,credit_card,503.61
28000, 60 months,17.97,1 year,RENT,50000.0,Current,debt_consolidation,31.9
10000, 36 months,6.46,5 years,MORTGAGE,250000.0,Current,credit_card,5.94
40000, 60 months,8.19,7 years,MORTGAGE,180000.0,Current,debt_consolidation,19.34
10000, 60 months,14.47,,MORTGAGE,46762.08,Current,debt_consolidation,10.7
13000, 36 months,8.19,5 years,RENT,35000.0,Current,credit_card,33.64
10000, 60 months,26.31,10+ years,RENT,57550.0,Current,debt_consolidation,44.07
25000, 60 months,14.47,5 years,MORTGAGE,52000.0,Current,debt_consolidation,21.65
10000, 36 months,10.72,< 1 year,MORTGAGE,200000.0,Current,home_improvement,16.3
8150, 36 months,13.56,10+ years,RENT,98000.0,Current,car,11.74
17500, 60 months,20.89,5 years,RENT,38500.0,Current,debt_consolidation,29.86
5000, 36 months,7.56,10+ years,OWN,48000.0,Current,debt_consolidation,16.03
40000, 60 months,11.8,5 years,RENT,85000.0,Current,debt_consolidation,6.64
19000, 60 months,14.47,,MORTGAGE,68000.0,Current,debt_consolidation,18.2
34000, 60 months,14.47,7 years,RENT,140000.0,Current,debt_consolidation,9.63
2800, 36 months,8.19,3 years,RENT,35000.0,Current,small_business,13.07
16000, 36 months,7.02,10+ years,MORTGAGE,94000.0,Current,debt_consolidation,20.86
10000, 36 months,6.46,6 years,RENT,37000.0,Current,debt_consolidation,30.13
25600, 60 months,12.98,5 years,MORTGAGE,115000.0,Current,debt_consolidation,27.68
32000, 36 months,7.56,4 years,RENT,82000.0,Current,debt_consolidation,19.23
40000, 60 months,8.19,3 years,RENT,150000.0,Current,debt_consolidation,4.78
36000, 36 months,19.92,7 years,RENT,76000.0,Current,other,38.72
6500, 36 months,11.31,2 years,RENT,21365.0,Current,credit_card,1.4
25000, 36 months,16.14,10+ years,RENT,50000.0,Current,debt_consolidation,10.49
7000, 36 months,10.72,10+ years,MORTGAGE,94000.0,Current,car,32.92
14000, 36 months,8.19,10+ years,MORTGAGE,100000.0,Current,credit_card,22.79
7500, 36 months,13.56,2 years,RENT,80000.0,Current,moving,14.96
10000, 36 months,19.92,3 years,RENT,62365.9,Current,debt_consolidation,25.54
28000, 36 months,8.19,< 1 year,MORTGAGE,300000.0,Current,credit_card,20.4
20000, 36 months,8.19,,RENT,70896.0,Current,debt_consolidation,19.27
6000, 36 months,7.56,6 years,RENT,53000.0,Current,credit_card,7.95
4800, 36 months,16.91,,RENT,28944.0,Current,credit_card,30.68
15000, 36 months,8.19,5 years,MORTGAGE,106000.0,Current,debt_consolidation,12.67
10000, 36 months,8.19,1 year,RENT,55000.0,Current,debt_consolidation,24.33
32000, 60 months,11.31,6 years,RENT,149000.0,Current,debt_consolidation,12.32
5000, 36 months,17.97,2 years,RENT,30000.0,Current,debt_consolidation,26.16
10000, 36 months,11.8,10+ years,MORTGAGE,55000.0,Current,debt_consolidation,68.4
25000, 60 months,16.91,3 years,OWN,78000.0,Current,debt_consolidation,18.06
3000, 36 months,14.47,,RENT,78000.0,Current,debt_consolidation,19.35
20000, 36 months,10.72,10+ years,RENT,94000.0,Current,credit_card,9.49
4000, 36 months,15.02,< 1 year,RENT,42000.0,Current,other,17.51
35000, 60 months,11.8,3 years,MORTGAGE,30000.0,Current,debt_consolidation,139.88
16000, 60 months,11.8,4 years,RENT,105000.0,Current,credit_card,18.78
20000, 60 months,16.91,10+ years,RENT,72000.0,Current,debt_consolidation,26.06
13500, 60 months,12.98,1 year,MORTGAGE,36000.0,Current,credit_card,9.87
25000, 60 months,12.98,3 years,MORTGAGE,94500.0,Current,debt_consolidation,27.95
36000, 60 months,10.33,10+ years,MORTGAGE,52000.0,Current,debt_consolidation,5.89
13000, 36 months,16.14,4 years,RENT,50000.0,Current,debt_consolidation,15.87
4800, 36 months,12.98,< 1 year,ANY,26000.0,Current,debt_consolidation,0.74
8000, 36 months,7.02,2 years,MORTGAGE,125000.0,Current,debt_consolidation,13.12
25000, 60 months,12.98,1 year,RENT,60000.0,Current,credit_card,14.3
40000, 36 months,6.46,10+ years,MORTGAGE,145000.0,Current,home_improvement,11.96
7200, 36 months,11.8,7 years,OWN,70000.0,Current,credit_card,28.25
21000, 60 months,14.47,2 years,MORTGAGE,115000.0,Current,credit_card,15.12
17000, 36 months,7.56,10+ years,MORTGAGE,47000.0,Current,credit_card,10.62
3000, 36 months,16.91,1 year,RENT,69500.0,Current,debt_consolidation,20.96
7000, 36 months,13.56,10+ years,OWN,37000.0,Current,other,13.04
10000, 60 months,14.47,4 years,MORTGAGE,73000.0,Fully Paid,home_improvement,10.96
12050, 36 months,8.81,,RENT,34600.0,Current,debt_consolidation,0.87
6000, 36 months,13.56,7 years,RENT,140000.0,Current,credit_card,15.82
28000, 60 months,16.14,6 years,MORTGAGE,150000.0,Current,debt_consolidation,8.86
7000, 36 months,7.56,2 years,RENT,32000.0,Current,credit_card,36.65
26850, 60 months,20.89,6 years,RENT,52500.0,Current,debt_consolidation,33.4
14000, 36 months,15.02,3 years,RENT,38500.0,Current,debt_consolidation,21.26
11375, 36 months,16.14,,OWN,35376.0,Current,debt_consolidation,12.62
30000, 60 months,11.8,10+ years,RENT,60000.0,Current,debt_consolidation,31.64
1500, 36 months,7.56,,OWN,70000.0,Fully Paid,home_improvement,11.9
20000, 60 months,10.72,10+ years,MORTGAGE,55000.0,Current,home_improvement,19.81
15000, 36 months,20.89,7 years,RENT,75000.0,Current,debt_consolidation,16.03
24000, 60 months,13.56,5 years,RENT,304596.0,Current,credit_card,5.51
33600, 60 months,10.72,1 year,RENT,75000.0,Current,credit_card,16.45
26850, 36 months,18.94,6 years,MORTGAGE,180000.0,Current,home_improvement,29.15
4000, 36 months,16.91,2 years,RENT,34000.0,Current,credit_card,9.85
4800, 36 months,10.72,10+ years,RENT,55000.0,Current,debt_consolidation,19.77
20000, 60 months,15.02,10+ years,RENT,104000.0,Current,debt_consolidation,7.97
15000, 36 months,6.46,4 years,RENT,79300.0,Current,debt_consolidation,20.26
40000, 60 months,10.72,10+ years,MORTGAGE,1100000.0,Current,debt_consolidation,6.54
11000, 36 months,11.8,6 years,RENT,75000.0,Current,debt_consolidation,24.29
10000, 36 months,15.02,< 1 year,MORTGAGE,150000.0,Current,debt_consolidation,6.76
10000, 36 months,15.02,5 years,MORTGAGE,40000.0,Current,debt_consolidation,12.42
17550, 60 months,20.89,10+ years,OWN,225000.0,Current,credit_card,37.56
5000, 36 months,19.92,< 1 year,RENT,125000.0,Current,debt_consolidation,1.7
35000, 60 months,10.33,< 1 year,MORTGAGE,65000.0,Current,debt_consolidation,23.65
25000, 36 months,8.81,1 year,MORTGAGE,145000.0,Current,debt_consolidation,30.32
12000, 36 months,7.02,,MORTGAGE,25000.0,Current,credit_card,65.67
20000, 60 months,16.91,10+ years,MORTGAGE,82000.0,Current,credit_card,10.98
19000, 36 months,6.46,5 years,RENT,86860.8,Current,credit_card,12.14
20000, 36 months,6.46,10+ years,MORTGAGE,60000.0,Current,credit_card,19.7
5000, 36 months,10.72,6 years,MORTGAGE,30000.0,Current,home_improvement,5.08
17800, 36 months,18.94,2 years,RENT,90000.0,Current,debt_consolidation,39.56
2400, 36 months,8.19,5 years,MORTGAGE,64000.0,Current,home_improvement,14.63
21000, 60 months,12.98,10+ years,MORTGAGE,85000.0,Current,credit_card,25.16
40000, 60 months,12.98,< 1 year,RENT,300000.0,Current,debt_consolidation,9.04
5000, 36 months,19.92,2 years,MORTGAGE,55000.0,Current,debt_consolidation,23.13
12500, 36 months,12.98,10+ years,RENT,52000.0,Current,credit_card,9.6
7000, 36 months,8.19,6 years,MORTGAGE,65000.0,Current,credit_card,27.95
18925, 60 months,15.02,3 years,RENT,50000.0,Current,debt_consolidation,16.27
7000, 36 months,7.02,6 years,RENT,50200.0,Current,credit_card,5.09
40000, 36 months,8.19,9 years,MORTGAGE,190000.0,Current,home_improvement,17.47
22000, 60 months,16.91,5 years,MORTGAGE,55000.0,Current,debt_consolidation,17.62
5600, 36 months,8.81,10+ years,RENT,68000.0,Current,debt_consolidation,5.19
20000, 60 months,19.92,1 year,OWN,187000.0,Current,credit_card,37.58
4000, 36 months,11.31,,RENT,16128.0,Current,debt_consolidation,8.04
3000, 36 months,16.91,5 years,MORTGAGE,70000.0,Current,other,19.01
8400, 36 months,7.02,< 1 year,MORTGAGE,27000.0,Current,debt_consolidation,14.13
20000, 60 months,8.19,< 1 year,MORTGAGE,59000.0,Current,debt_consolidation,25.22
25000, 60 months,13.56,10+ years,MORTGAGE,130000.0,Current,home_improvement,8.96
20000, 60 months,13.56,10+ years,MORTGAGE,105000.0,Current,debt_consolidation,21.41
15000, 36 months,6.46,4 years,RENT,72856.0,Current,credit_card,17.49
20000, 60 months,13.56,7 years,MORTGAGE,62000.0,Current,debt_consolidation,24.85
5000, 36 months,14.47,9 years,RENT,75000.0,Current,medical,7.28
40000, 36 months,8.81,10+ years,RENT,121121.0,Current,debt_consolidation,9.66
30000, 36 months,11.31,< 1 year,OWN,180000.0,Current,debt_consolidation,2.55
8500, 36 months,8.81,5 years,RENT,52000.0,Current,debt_consolidation,17.47
25000, 60 months,10.33,10+ years,MORTGAGE,75000.0,Current,home_improvement,11.81
10000, 36 months,18.94,10+ years,MORTGAGE,155000.0,Current,debt_consolidation,25.86
6000, 36 months,16.91,1 year,MORTGAGE,55000.0,Current,credit_card,13.14
20000, 36 months,6.46,10+ years,MORTGAGE,80000.0,Current,credit_card,7.52
16000, 36 months,8.19,9 years,RENT,45000.0,Current,credit_card,19.55
35000, 60 months,12.98,10+ years,MORTGAGE,175000.0,Current,credit_card,10.46
40000, 36 months,6.46,5 years,RENT,85000.0,Current,debt_consolidation,14.17
24500, 36 months,7.02,7 years,RENT,325000.0,Current,debt_consolidation,9.03
10000, 36 months,13.56,6 years,MORTGAGE,105000.0,Current,debt_consolidation,26.0
13800, 36 months,23.4,7 years,OWN,66000.0,Current,debt_consolidation,16.6
10000, 36 months,16.91,3 years,RENT,36000.0,Current,debt_consolidation,8.6
20000, 36 months,13.56,3 years,RENT,87471.0,Current,debt_consolidation,10.93
35000, 60 months,15.02,6 years,MORTGAGE,110000.0,Current,credit_card,20.87
40000, 60 months,8.19,10+ years,MORTGAGE,72500.0,Current,debt_consolidation,11.52
1000, 36 months,26.31,,MORTGAGE,42000.0,Current,other,2.91
22000, 60 months,19.92,,OWN,41000.0,Current,credit_card,17.71
12600, 36 months,12.98,1 year,MORTGAGE,68000.0,Current,debt_consolidation,16.36
29000, 36 months,6.46,5 years,RENT,135000.0,Current,credit_card,21.98
39000, 60 months,13.56,2 years,RENT,76400.0,Current,debt_consolidation,13.35
6000, 36 months,11.8,10+ years,RENT,150000.0,Current,vacation,16.62
3000, 36 months,6.46,5 years,RENT,80000.0,Current,debt_consolidation,10.74
12000, 36 months,8.81,5 years,RENT,75000.0,Current,debt_consolidation,16.22
10000, 36 months,13.56,10+ years,OWN,34000.0,Current,other,21.76
7825, 36 months,7.56,< 1 year,RENT,45000.0,Current,debt_consolidation,18.37
1800, 36 months,8.19,8 years,OWN,74000.0,Current,small_business,23.19
10000, 36 months,12.98,10+ years,MORTGAGE,124000.0,Current,debt_consolidation,17.63
30000, 60 months,10.33,10+ years,MORTGAGE,108000.0,Current,home_improvement,9.82
5000, 36 months,6.46,< 1 year,RENT,90000.0,Current,debt_consolidation,3.15
20000, 60 months,16.14,10+ years,MORTGAGE,85000.0,Current,debt_consolidation,23.93
7700, 36 months,10.33,10+ years,RENT,50000.0,Current,credit_card,14.67
2500, 36 months,17.97,10+ years,MORTGAGE,67000.0,Current,debt_consolidation,13.45
24000, 60 months,8.19,10+ years,MORTGAGE,107000.0,Current,credit_card,17.31
10000, 36 months,11.31,6 years,OWN,45000.0,Current,credit_card,14.16
10000, 36 months,15.02,8 years,MORTGAGE,70000.0,Current,home_improvement,17.28
23000, 60 months,8.19,1 year,RENT,78300.0,Current,debt_consolidation,5.61
18000, 60 months,16.14,10+ years,MORTGAGE,205000.0,Current,debt_consolidation,35.94
10500, 60 months,23.4,10+ years,MORTGAGE,65000.0,Current,debt_consolidation,17.17
20000, 60 months,15.02,6 years,RENT,65000.0,Current,debt_consolidation,15.23
11000, 36 months,6.46,1 year,RENT,70000.0,Current,debt_consolidation,20.57
2000, 36 months,27.27,4 years,RENT,46000.0,Current,other,12.73
18000, 36 months,8.81,7 years,RENT,56000.0,Current,debt_consolidation,12.71
17000, 36 months,12.98,2 years,MORTGAGE,95000.0,Current,credit_card,15.21
10000, 36 months,23.4,10+ years,RENT,120000.0,Current,debt_consolidation,24.86
3000, 36 months,6.46,10+ years,MORTGAGE,99800.0,Current,debt_consolidation,13.55
7000, 36 months,7.56,< 1 year,RENT,70000.0,Current,credit_card,4.56
5000, 36 months,8.19,10+ years,MORTGAGE,93000.0,Current,major_purchase,1.15
9000, 36 months,14.47,2 years,MORTGAGE,78000.0,Current,credit_card,23.17
20000, 36 months,6.46,10+ years,MORTGAGE,150000.0,Current,debt_consolidation,11.18
3200, 36 months,11.31,< 1 year,OWN,56000.0,Current,other,19.7
40000, 60 months,20.89,9 years,MORTGAGE,97100.0,Current,other,24.77
24000, 60 months,11.8,< 1 year,OWN,67000.0,Current,debt_consolidation,13.65
8000, 36 months,10.72,2 years,MORTGAGE,115000.0,Fully Paid,credit_card,4.22
25000, 36 months,11.31,< 1 year,MORTGAGE,110000.0,Current,credit_card,33.4
9500, 36 months,17.97,5 years,RENT,40000.0,Current,credit_card,24.51
3000, 36 months,17.97,9 years,MORTGAGE,110000.0,Current,debt_consolidation,17.64
12550, 36 months,6.46,< 1 year,RENT,32640.0,Current,debt_consolidation,17.1
11000, 60 months,17.97,2 years,MORTGAGE,72000.0,Current,debt_consolidation,8.4
16000, 36 months,19.92,7 years,MORTGAGE,225000.0,Current,major_purchase,10.18
12000, 36 months,6.46,3 years,OWN,40000.0,Current,debt_consolidation,12.45
10000, 60 months,16.14,10+ years,MORTGAGE,30888.0,Current,debt_consolidation,12.55
24000, 36 months,7.56,10+ years,MORTGAGE,110000.0,Current,debt_consolidation,17.58
16000, 36 months,10.33,< 1 year,MORTGAGE,70000.0,Current,credit_card,14.02
2000, 36 months,7.56,3 years,MORTGAGE,47000.0,Current,credit_card,20.17
14500, 60 months,8.19,8 years,MORTGAGE,55000.0,Current,credit_card,25.66
10000, 36 months,7.02,10+ years,MORTGAGE,100000.0,Current,debt_consolidation,19.02
30000, 36 months,10.33,< 1 year,OWN,82000.0,Current,credit_card,24.05
14000, 60 months,27.27,< 1 year,RENT,31000.0,Current,credit_card,8.94
2500, 36 months,11.31,1 year,RENT,32000.0,Current,debt_consolidation,14.89
16000, 60 months,13.56,3 years,MORTGAGE,60000.0,Current,debt_consolidation,13.1
25150, 36 months,8.81,6 years,MORTGAGE,160000.0,Current,debt_consolidation,30.68
16000, 36 months,11.31,4 years,OWN,52000.0,Current,credit_card,26.08
8000, 36 months,16.91,10+ years,MORTGAGE,65000.0,Current,credit_card,13.64
10000, 36 months,7.56,10+ years,RENT,55000.0,Current,credit_card,9.1
6000, 36 months,6.46,10+ years,MORTGAGE,75000.0,Current,credit_card,7.38
20000, 60 months,12.98,8 years,MORTGAGE,67000.0,Current,debt_consolidation,15.29
20000, 60 months,15.02,5 years,RENT,93340.0,Current,credit_card,13.54
28000, 60 months,14.47,10+ years,MORTGAGE,360000.0,Current,debt_consolidation,17.41
35000, 36 months,10.33,10+ years,MORTGAGE,92000.0,Current,debt_consolidation,18.29
17000, 36 months,12.98,10+ years,MORTGAGE,70000.0,Current,credit_card,21.65
7000, 36 months,11.31,4 years,OWN,50000.0,Current,credit_card,19.08
16000, 60 months,13.56,10+ years,MORTGAGE,93000.0,Fully Paid,debt_consolidation,22.18
6500, 36 months,11.31,10+ years,RENT,60000.0,Current,debt_consolidation,7.58
6000, 36 months,19.92,10+ years,MORTGAGE,67000.0,Current,debt_consolidation,8.31
14000, 60 months,8.81,1 year,MORTGAGE,116000.0,Current,debt_consolidation,9.37
13000, 36 months,12.98,3 years,RENT,47500.0,Current,debt_consolidation,5.0
14000, 36 months,23.4,10+ years,RENT,115000.0,Current,credit_card,31.45
10800, 36 months,10.33,1 year,RENT,152000.0,Current,debt_consolidation,14.02
40000, 36 months,16.91,,RENT,62000.0,Current,debt_consolidation,26.04
40000, 60 months,8.19,5 years,RENT,125000.0,Current,debt_consolidation,24.3
15000, 60 months,10.72,10+ years,OWN,57000.0,Current,debt_consolidation,8.16
36000, 60 months,10.33,5 years,OWN,175000.0,Current,home_improvement,5.6
10000, 36 months,6.46,10+ years,MORTGAGE,126000.0,Current,credit_card,4.4
12800, 36 months,19.92,3 years,MORTGAGE,65000.0,Current,debt_consolidation,27.79
20000, 60 months,16.14,10+ years,RENT,70000.0,Current,debt_consolidation,26.32
22000, 60 months,10.72,10+ years,MORTGAGE,65000.0,Current,debt_consolidation,11.69
28000, 60 months,22.35,10+ years,OWN,98000.0,Current,debt_consolidation,36.16
4000, 36 months,13.56,4 years,MORTGAGE,80000.0,Current,vacation,8.28
5300, 36 months,15.02,1 year,RENT,60000.0,Current,debt_consolidation,25.1
6000, 36 months,7.02,10+ years,OWN,45000.0,Current,credit_card,12.24
40000, 60 months,12.98,10+ years,MORTGAGE,145000.0,Current,debt_consolidation,30.45
18000, 60 months,16.14,4 years,MORTGAGE,60000.0,Current,medical,24.02
6000, 36 months,15.02,10+ years,RENT,40000.0,Current,debt_consolidation,15.75
12000, 60 months,15.02,10+ years,MORTGAGE,116000.0,Current,debt_consolidation,6.84
14000, 36 months,8.81,8 years,RENT,44000.0,Current,credit_card,25.45
7150, 36 months,10.33,1 year,RENT,31600.0,Current,debt_consolidation,15.91
15500, 36 months,15.02,10+ years,MORTGAGE,58000.0,Current,home_improvement,34.62
11000, 36 months,7.56,8 years,MORTGAGE,135000.0,Current,home_improvement,17.98
